,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,A.1 Total Costs,A.1_Expected Number of Deaths,A.2 Total Costs,A.2_Expected Number of Deaths,A.3 Total Costs,A.3_Expected Number of Deaths,A.4 Total Costs,A.4_Expected Number of Deaths,A.5 Total Costs,A.5_Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs,sum_deaths,sum_costs
6192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,3,2,0,0,0,3,7,2,0,0,1,0,1,147032564.82572007,0.0007573580423637132,55504614.33542748,0.0008892374977226114,144141529.15709394,0.010567114248309188,7332080.219521779,0.0,147887444.78555733,0.006335036026367493,0.0,4057.0890432187284,0.018548745814763005,501898233.32332057
6193,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,4,0,1,0,1,0,0,1,1,0,0,0,6,0,2,85246019.34861892,0.0,99217070.89085664,0.009817149850845341,113818983.70872459,0.022005908989999462,0.0,0.0,74011736.27191554,0.0,619700000.0,1509.9274077157427,0.031823058840844805,372293810.2201157
6194,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,4,0,0,0,0,1,0,0,0,6,0,0,0,0,0,47847947.961454235,0.0,61049102.95373063,0.0012192237595108084,7615110.9928178275,0.0007637897816410972,12586457.998778107,0.0,274688061.4612907,0.014331983325271198,92100000.0,8941.96404311915,0.016314996866423105,403786681.36807156
6195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4,0,3,6,3,4,1,0,0,42291505.65437629,0.0,48628529.17200662,0.00036791485527350957,54082305.45306664,0.0,36046598.4426796,0.0,310129582.98414284,0.12428509574409873,0.0,0.0,0.12465301059937224,491178521.706272
6196,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,32694901.094161935,0.0,127366718.01855688,0.006889600522047732,240303845.22560808,0.02425768565147026,10498090.536181433,5.734519440997873e-05,25037214.086173728,0.0,302400000.0,8464.439287783694,0.031204631367927973,435900768.96068203
6197,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,7,1,3,0,0,1,3,0,1,0,2,0,0,263096649.9972406,0.045738598310449116,91845423.59582224,0.0018824346526527692,145138392.05849913,0.08520629902349985,10527198.472245341,0.0010550077381848962,27578229.96765524,0.0,121200000.0,0.0,0.13388233972478664,538185894.0914626
6198,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,0,0,0,2,1,0,0,0,0,3,3,128674397.76670545,0.0,48628529.17200662,0.00036791485527350957,157889354.15882695,0.09827311682930681,24390255.01661872,0.006076827313475128,63921995.57957761,0.0,84600000.0,0.0,0.10471785899805545,423504531.69373536
6199,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,9,2,0,2,0,1,0,0,0,5,0,1,0,3,272982349.4168283,0.045738598310449116,46740027.93924313,0.0017046383356438587,20299287.62732069,0.0,11068771.68625446,0.0,56425877.743436806,0.0,455700000.0,0.0,0.04744323664609298,407516314.4130834
6200,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,0,0,0,7,0,0,0,0,0,0,0,0,1,37255203.23710208,0.0,157784537.45672196,0.013638546175026425,117520586.65870744,0.03597900030218874,0.0,0.0,25037214.086173728,0.0,718000000.0,2255.4895888997535,0.04961754647721517,337597541.4387052
6201,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,3,0,1,0,0,7,0,1,0,0,1,0,0,1,42291505.65437629,0.0,50645456.22148933,0.005675592060646854,59903444.52010451,0.0,10993265.045787778,0.0010689192240546596,25037214.086173728,0.0,442300000.0,0.0,0.006744511284701514,188870885.52793163
6202,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,6,8,5,1,0,0,0,0,0,1,6,2,7,0,0,240448701.6129988,0.0,50550168.09008786,0.0020128941909323995,21691746.525305066,0.00659245823688785,31217713.891682703,0.00023770115097836264,44193513.54513965,0.0,182600000.0,416.6538733425314,0.008843053578798613,388101843.6652141
6203,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,6,0,0,0,2,2,0,1,1,2,0,0,42291505.65437629,0.0,66045103.44010488,0.0,146115142.81364176,0.0858595840013951,23972743.926903076,0.002656796448502882,27578229.96765524,0.0,205800000.0,0.0,0.08851638044989797,306002725.80268127
6204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,0,3,0,0,7,7,4,0,0,0,89068254.21950817,0.0,48628529.17200662,4.414978263282115e-05,48352091.00306267,0.002533096434931545,47823410.90026012,0.0,283041749.50083214,0.014799458212923711,0.0,8937.942804064347,0.01737670443048808,516914034.79566973
6205,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,1,1,1,3,2,0,4,2,0,1,1,7,5,152281136.071976,0.0,142755598.7078212,0.0063102367155901465,58312418.617472336,0.006812557606283687,15384126.82961593,0.000352036256159232,201993071.51364917,0.036218080002572414,30700000.0,0.0,0.04969291058060548,570726351.7405347
6206,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3,0,2,0,5,0,1,2,0,0,3,1,0,0,76431543.68310125,0.0,114730841.9694404,0.0038773050493832945,205537241.39711314,0.13801275677918176,11765239.701320805,0.0007521009797963105,25037214.086173728,0.0,327000000.0,0.0,0.14264216280836137,433502080.8371493
6207,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,5,2,1,0,3,0,2,1,1,3,0,1,0,0,235350935.25905174,0.0068607897465673695,101357472.95145606,0.0009259271519579415,51563497.732787296,0.0009709659022985664,15063068.18035096,0.0,34434665.438518465,0.0006158550762871954,151900000.0,1370.0850226458952,0.009373537877111073,437769639.56216455
6208,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,4,0,0,0,7,0,0,0,0,0,0,3,0.0,0.0,53358573.6002109,0.0,115929828.75732365,0.008382712122601001,30321729.98158014,0.0008645408070976583,57232642.13422826,0.0013862256118401346,205800000.0,3540.029393952977,0.010633478541538795,256842774.47334296
6209,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,3,3,1,0,0,3,0,0,1,4,3,0,0,0,139633233.86042178,0.005049053615758087,50454879.9586864,0.005507153444533144,24198032.45136138,0.0,38165866.092887215,0.0029754934747756017,277140151.9622903,0.12057669204164759,92100000.0,0.0,0.13410839257671442,529592164.32564706
6210,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,3,3,0,0,3,228565968.99850917,0.050787651926207204,46697329.85259651,0.003838642372617611,14461164.350203378,0.012208255994236757,18777524.674481783,0.00021873058465626802,114519688.80842641,0.03612026793184325,182600000.0,0.0,0.10317354880956109,423021676.68421733
6211,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7,0,0,411923655.6774038,0.13721579493134733,38991653.377613805,0.00033318161267283363,20299287.62732069,0.0,0.0,0.0,44193513.54513965,0.0,438700000.0,0.0,0.13754897654402018,515408110.22747797
6212,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,1,2,0,0,0,1,0,2,0,0,1,0,0,3,121068252.05857566,0.0,125708999.91881451,0.020141345807134274,44182477.70492996,0.0002923945785069359,8365483.149239627,0.00017203558322993623,30351526.042379983,0.0,30700000.0,1618.051472170334,0.020605775968871146,329676738.8739397
6213,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,1,5,5,7,2,3,0,3,0,0,0,3,0,246811227.3093071,0.045738598310449116,232281659.41558912,0.0,48047840.36663434,0.0,8453407.696608048,0.0,75221000.86428957,0.019547179339528396,30700000.0,0.0,0.0652857776499775,610815135.6524282
6214,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,3,0,0,5,0,6,3,0,2,66507014.9338145,0.0,133015788.11177352,0.038398196740911904,32249385.301928475,0.007036378985920958,25957753.651390065,0.0,60854576.45659251,0.0,84600000.0,0.0,0.04543457572683286,318584518.4554991
6215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,4,6,1,0,0,0,0,0,0,0,101988088.03595176,0.0,138269718.9459155,0.038275558455820737,56232105.137590505,0.0,13863414.690446272,0.003453370094858758,78222198.95081614,0.033866584912759075,0.0,0.0,0.07559551346343857,388575525.76072013
6216,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,0,6,0,2,0,0,7,0,0,3,2,199655866.49917647,0.05583670554196529,128904282.88717857,0.0,45717975.23819332,0.02017961082048652,16560946.24108167,0.0005206461941825645,75222216.73072958,0.006153084307210651,30700000.0,0.0,0.08269004686384503,466061287.59635955
6217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,2,0,0,1,0,2,2,2,0,0,1,0,42291505.65437629,0.0,55504614.33542748,0.0008892374977226114,207409705.65311682,0.021134228496618376,15173808.632728375,0.0,265605408.47716403,0.01565278217064909,0.0,8801.59669881892,0.03767624816499007,585985042.752813
6218,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,6,4,7,3,0,0,0,2,0,1,0,0,0,0,0,214602075.83379018,0.0,47842699.56310011,0.0,45080339.22838001,0.006955067731658697,6320800.309666242,0.0,15684045.085236806,0.002433850790533965,529200000.0,464.3637193967293,0.009388918522192662,329529960.0201733
6219,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,2,0,0,2,1,0,1,3,4,0,2,0,32694901.094161935,0.0,42818415.6714978,0.0,43878096.290305056,0.0,28832507.026736807,0.0006802095106841166,106007804.60084917,0.03365242122421251,267200000.0,0.0,0.034332630734896626,254231724.68355078
6220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,1,0,4,1,7,6,0,0,3,198025198.0688961,0.045738598310449116,48366585.969037786,0.0002452765701823397,137748799.34669393,0.07748380730798222,37537823.96587316,0.0,133209495.10857898,0.044548499612086886,0.0,0.0,0.16801618180070055,554887902.45908
6221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,5,1,0,7,0,0,7,4,0,199655866.49917647,0.05583670554196529,144104806.52202237,0.01853040902307428,52811167.63503672,0.0,14261651.781499248,0.0,86420965.59927613,0.0,0.0,0.0,0.07436711456503957,497254458.03701097
6222,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,4,1,0,0,0,411923655.6774038,0.13721579493134733,133392771.18552291,0.02021748969090894,43791733.812516674,0.020090782184883138,16984086.538787108,1.2943750889024498e-05,0.0,0.0,121200000.0,0.0,0.17753701055802845,606092247.2142305
6223,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,7,7,1,3,0,2,0,3,60717312.84309486,0.0,48628529.17200662,0.00036791485527350957,159777586.46764928,0.0707054903204258,15063068.18035096,0.0,83780141.35847437,0.010424516132864659,84600000.0,0.0,0.08149792130856398,367966638.0215761
6224,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,1,0,2,0,1,0,1,5,1,0,0,0,411923655.6774038,0.01646589539176168,90666356.02380659,0.00044055507556241757,27984689.06980293,0.0007767727218388529,25500406.6032173,0.0,7040645.413904032,0.00036079649399633075,151900000.0,3313.5684785931307,0.01804401968315928,563115752.7881347
6225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,7,1,0,7,1,0,0,0,1,0,3,411923655.6774038,0.04939768617528505,214929941.12861308,0.0,140004726.26197386,0.02425768565147026,5689264.681618601,0.00047120488220689426,56425877.743436806,0.0,0.0,2244.4521954776133,0.0741265767089622,828973465.4930462
6226,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2,1,4,0,0,6,0,0,1,0,1,1,6,0,1,3,97004394.46773943,0.0007573580423637132,79461969.35588315,0.0008946880227404725,20299287.62732069,0.0,27862380.598867174,5.726745185339636e-05,131240002.06174806,0.004815391667030748,182600000.0,2230.1108050495977,0.00652470518398833,355868034.11155856
6227,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,1,1,0,0,2,4,3,0,3,0.0,0.0,128904282.88717857,0.0,170951816.4073993,0.11176798536634591,29250364.139329918,0.0028623955286579475,63921995.57957761,0.0,84600000.0,0.0,0.11463038089500385,393028459.0134854
6228,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,7,0,0,3,0,0,0,0,6,4,0,0,0,0,0,68139002.95605196,0.0,47842699.56310011,0.0,191779629.3546619,0.1350393109002206,9695195.36216505,0.0,107491463.17169076,0.04614510145924347,369700000.0,0.0,0.18118441235946406,424947990.4076698
6229,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,3,0,1,1,1,2,0,0,0,3,1,0,3,0,91258083.7727079,0.0018176593016729114,123078884.32760356,0.0007197697622055483,22167818.198803753,0.0,26993744.81149575,0.001030462390316861,129794734.99651295,0.015561528480667,61400000.0,1731.9908589160968,0.01912941993486232,393293266.10712385
6230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,3,3,1,1,0,0,0,1,3,0,1,82486364.32617709,0.0,143476892.0507576,0.01926041751300154,96575296.69312072,0.047840812033476524,29419163.80158453,0.005724791057315895,58044072.09764524,0.0,0.0,0.0,0.07282602060379396,410001788.96928513
6231,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,3,6,0,0,66507014.9338145,0.0,69180535.82942852,0.013792964554069632,7230582.175101689,0.006104127997118378,26359086.35540588,0.002680367355298055,40273672.383724004,0.0,569600000.0,0.0,0.022577459906486064,209550891.6774746
6232,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,2,1,7,3,0,1,3,0,0,2,0,0,1,0,2,147588218.69105962,0.0,90143923.5488522,0.0,24198032.45136138,0.0,7558547.57168717,7.174272867919385e-06,72260944.43603648,0.0009802324193988559,151900000.0,562.5295811355649,0.0009874066922667753,341749666.69899684
6233,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,6,7,3,0,0,1,0,7,1,6,0,116301057.72401097,0.005049053615758087,208917424.64443132,0.004380941891793707,24198032.45136138,0.0,43415357.11244094,0.005598950693391971,144909271.26587752,0.033866584912759075,30700000.0,0.0,0.04889553111370284,537741143.1981221
6234,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,7,0,1,0,0,4,6,0.0,0.0,50550168.09008786,0.00559137275259,62920811.586720206,0.006104127997118378,22493174.053920344,0.003937501326894233,101894757.57594532,0.00966288693923484,267200000.0,0.0,0.02529588901583745,237858911.3066737
6235,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,6,2,0,3,1,7,1,1,2,3,1,0,116301057.72401097,0.005049053615758087,118427379.06875929,0.0,85794511.8959807,0.0,33809939.563030615,0.0033275297309348336,58044072.09764524,0.0,92100000.0,0.0,0.00837658334669292,412376960.3494268
6236,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,3,0,0,7,0,1,0,1,3,0,2,3,0.0,0.0,47842699.56310011,0.0,59903444.52010451,0.0,26490360.746080585,0.0009436453500412689,83032780.78429997,0.003563595083668704,492600000.0,526.1710321763893,0.004507240433709973,217269285.61358517
6237,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,4,3,2,0,0,0,0,0,0,0,0,1,0,0,233530983.27496937,0.0068607897465673695,51191180.886205174,0.0005815957574074943,180294997.35366493,0.022975935486670575,1951199.2733039781,6.529241033069422e-05,25037214.086173728,0.0,242400000.0,4018.4380788738613,0.030483613400976134,492005574.87431717
6238,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,2,0,0,1,1,3,0,0,3,0,0,0,42291505.65437629,0.0,55282275.36215738,0.005731738266018087,75025302.54664825,0.006731168013688316,30415057.673502058,0.0052478483237392735,123012646.21129662,0.052864052303723624,151900000.0,0.0,0.0705748069071693,326026787.44798064
6239,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,3,3,0,4,1,0,0,0,0,0,0,0,0,3,0,7,95213987.28559849,0.0,50550168.09008786,0.0006709647303107999,21617332.5239099,0.0021837415015043453,6899053.305463104,0.00019171981443601938,79232000.72221279,0.0,779400000.0,1012.1915255499166,0.003046426046251165,253512541.92727214
6240,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,2,0,7,0,1,0,1,0,3,0,0,0,0,90462322.17815001,0.0,115218450.24388683,0.018649394265865073,67991196.85201769,0.02288942897832517,9475749.11639474,0.00023893831004157809,187196531.65582442,0.08153775744067729,30700000.0,0.0,0.12331551899490911,470344250.0462737
6241,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,2,0,0,0,0,2,6,0,0,0,3,1,0,0,3,37255203.23710208,0.0,130336977.35432944,0.004658239198091992,31398797.71871161,0.0,23130463.53443893,0.00021545187018325832,30351526.042379983,0.0,151900000.0,2524.7970254331703,0.00487369106827525,252472967.88696203
6242,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2,0,3,2,0,4,2,0,3,2,0,1,0,1,2,82486364.32617709,0.0,99885909.50154212,0.0,48047840.36663434,0.0,14243213.539692422,3.985707148844103e-05,141704385.9948745,0.037941339273771774,182600000.0,0.0,0.03798119634526022,386367713.72892046
6243,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,411923655.6774038,0.13721579493134733,124767743.28150532,0.037938409672025115,23214837.730264634,0.01966348682375743,9376763.059095163,0.00047787662008315617,25037214.086173728,0.0,30700000.0,0.0,0.19529556804721304,594320213.8344426
6244,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,6,0,1,3,1,3,0,0,0,0,2,0.0,0.0,110669900.27374566,0.0018825063193204108,68543533.15029672,0.0,8453407.696608048,0.0,230990021.7577011,0.08869537036636914,146000000.0,0.0,0.09057787668568955,418656862.8783515
6245,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,0,1,1,0,0,3,1,0,1,0,2,0,0,198025198.0688961,0.045738598310449116,82345985.6762827,0.002041281307992235,46650169.32145682,0.0,32257558.47099444,0.006471633143733768,48025136.65616064,0.008981789669735753,61400000.0,0.0,0.06323330243191087,407304048.1937907
6246,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,1,0,3,3,1,0,0,0,4,0,0,5,78453877.84187987,0.0,115264899.40998432,0.012555390881888942,46650169.32145682,0.0,29351293.541906096,0.0046370257573726,65327246.10080249,0.012266665171880856,121200000.0,0.0,0.029459081811142398,335047486.2160296
6247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,1,0,0,0,7,0,0,1,0,0,322137211.6353711,0.09652625023665631,147546873.75304872,0.0,242462776.39402196,0.2054704106063717,14261651.781499248,0.0,25037214.086173728,0.0,0.0,0.0,0.301996660843028,751445727.6501148
6248,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,4,2,3,1,3,0,3,0,0,3,0,2,0,3,6,142199997.9234246,0.0,91845504.68153763,0.000677702274955348,24198032.45136138,0.0,16563094.679399516,0.0,170397877.24789673,0.014987067897699352,61400000.0,1428.8099600745204,0.0156647701726547,445204506.98361987
6249,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,2,0,0,0,0,5,5,0,1,0,6,7,0,3,0,0,0.0,0.0,171038916.00288966,0.002724151395572966,45989945.34644021,0.0032502753014506543,30033571.88243507,0.0,30351526.042379983,0.0,402100000.0,1302.4098330292823,0.005974426697023621,277413959.27414495
6250,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,5,7,0,0,0,1,5,7,0,0,0,0,0,0,186696667.0879267,0.005049053615758087,125708999.91881451,0.05594818279759522,91946991.35092777,0.0,0.0,0.0,0.0,0.0,542900000.0,0.0,0.060997236413353306,404352658.357669
6251,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,1,6,6,3,0,0,2,0,0,0,5,316907276.1059788,0.09147719662089823,122481673.22922595,0.007077851893103606,61001668.01785916,0.0,7466411.383727156,3.287228663324501e-05,36676675.840294495,0.0,151900000.0,0.0,0.09858792080063508,544533704.5770855
6252,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,5,0,0,1,2,0,1,0,0,0,6,3,37255203.23710208,0.0,59410102.93073928,0.0,61538698.532308646,0.0023506151686172776,41696544.89863476,0.001335670499256932,165211260.77622718,0.005711498430578048,30700000.0,3335.7812785012184,0.009397784098452258,365111810.3750119
6253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,1,1,7,1,1,6,7,3,3,0,0,191280391.41275886,0.045738598310449116,133890616.55286585,0.0,86462899.21101597,0.0,43117304.03088222,0.0,52257286.36652212,0.009662105393953083,0.0,0.0,0.0554007037044022,507008497.574045
6254,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,4,7,3,3,0,3,0,0,0,1,0,0.0,0.0,222610106.59217238,0.002296533507349244,50962397.12067895,0.0,8453407.696608048,0.0,293412766.339848,0.014011933551719643,84600000.0,9089.71559299038,0.01630846705906889,575438677.7493074
6255,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,6,1,0,1,1,3,4,0,0,0,0,0,1,60717312.84309486,0.0,106424405.61174852,0.013051761922383909,98664147.2387747,0.019667378057085905,997555.0672412838,0.00022853844184070739,25037214.086173728,0.0,923800000.0,0.0,0.03294767842131052,291840634.8470331
6256,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,7,0,0,0,3,3,0,6,6,0,0,0,7,103162272.08375776,0.0,35715687.81971807,0.005700181523001323,50962397.12067895,0.0,27984209.217288204,0.0,44193513.54513965,0.0,388400000.0,447.86218483979144,0.005700181523001323,262018079.78658262
6257,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,2,1,1,0,3,5,0,3,0,1,0,0,0,3,0,108385078.12519547,0.0,155346050.6656542,0.0066786182184441715,86458962.32917184,0.018895817915653923,6320800.309666242,0.0,30351526.042379983,0.0,363600000.0,1165.2923440491702,0.025574436134098093,386862417.4720677
6258,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,1,2,1,0,1,4,0,3,2,1,0,3,7,85246019.34861892,0.0,87897726.5591075,0.0006945461365667184,65918992.63103943,0.0056414764046814675,24040200.774297733,0.0,183034162.70649758,0.01629331343663167,30700000.0,1734.5412106387275,0.022629335977879854,446137102.0195612
6259,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,4,0,0,0.0,0.0,81898794.49082835,0.0006709647303107999,20299287.62732069,0.0,2969717.489643123,0.00024758356847841593,33377116.55719709,0.0,1035500000.0,100.36798668496907,0.0009185482987892159,138544916.16498926
6260,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,9,7,1,7,3,0,0,2,3,0,1,0,3,180356794.00196236,0.005049053615758087,217627170.58040905,0.0,25683157.05959281,0.0012926645882801071,16448567.980980486,1.9928535744220515e-05,74445466.61153519,0.007849844393967872,121200000.0,0.0,0.014211491133750287,514561156.2344799
6261,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,6,0,0,7,0,0,3,0,0,0,7,6,2,0,0,60717312.84309486,0.0,73315450.27094865,0.0,24198032.45136138,0.0,40468126.60385433,0.0008391419044012798,28755443.21682917,0.00018531867907029242,408000000.0,190.25028776625632,0.0010244605834715723,227454365.3860884
6262,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,4,7,5,0,0,0,1,0,4,0,6,3,37255203.23710208,0.0,223196136.3883948,0.0,22845332.978453483,0.01909474454102743,39984752.49471046,0.005950986949551203,165850124.07827973,0.03835747974762695,92100000.0,0.0,0.06340321123820558,489131549.17694056
6263,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,0,2,1,6,2,0,0,1,0,1,76431543.68310125,0.0,55504614.33542748,0.005928249984817408,102138938.78244919,0.020273185524595512,7332080.219521779,0.0,230750689.8889209,0.07826444454165372,84600000.0,0.0,0.10446588005106665,472157866.9094206
6264,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,2,1,0,0,0,0,0,0,0,1,0,76431543.68310125,0.0,130668180.28570722,0.021236500841274007,244040088.48941177,0.20789821181139692,2866340.311092476,0.0006326118749075593,25037214.086173728,0.0,340700000.0,0.0,0.2297673245275785,479043366.85548645
6265,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,3,0,1,6,0,3,0,0,7,1,7,0,0,1,76431543.68310125,0.0,110680487.84390138,0.0006810710472776226,24198032.45136138,0.0,40918338.305804,0.0,32879236.62879213,0.0012169253952669826,357700000.0,165.50735105886488,0.001897996442544605,285107638.9129601
6266,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,1,1,1,0,0,0,3,1,0,0,0,0,3,92648501.6727509,0.0,98390332.939265,0.009433859748229426,186343015.05223683,0.13775469478081723,7452144.675752594,0.0002846738119854912,30351526.042379983,0.0,327000000.0,0.0,0.14747322834103216,415185520.38238525
6267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,3,0,0,1,1,7,0,1,0,0,3,0,215761763.06768113,0.0068607897465673695,48366585.969037786,3.6791485527350964e-05,109475885.13246295,0.004096434676577471,30965666.946294006,0.0009179395331361804,44719166.31651706,0.0009229626460815977,0.0,2262.5729463719113,0.01283491808788997,449289067.43199295
6268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,3,0,2,2,2,3,3,0,1,5,4,1,0,222039100.28507614,0.0,135297417.5158835,0.021113862556182836,84556272.05499814,0.006778316987556416,29316983.14129582,0.0028623955286579475,62015940.60605301,0.0,0.0,0.0,0.0307545750723972,533225713.60330665
6269,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,6,0,60717312.84309486,0.0,125708999.91881451,0.05594818279759522,23175179.379560154,0.01960244462931091,2866340.311092476,0.0006326118749075593,66687072.31506137,0.0,504600000.0,0.0,0.07618323930181368,279154904.76762336
6270,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,0,0,4,0,0,0,1,0,0,6,0,0,0,0,0,322463718.41305673,0.010977263594507788,17337306.21052218,0.0009220571007083634,20299287.62732069,0.0,12586457.998778107,0.0,118905686.36211415,0.006176155527545538,92100000.0,5825.327400753758,0.01807547622276169,491592456.61179185
6271,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,2,0,2,0,0,0,0,0,4,0,0,4,0,0,7,77099991.75787257,0.0,27952625.219551556,0.004447979708711767,26403379.542306438,0.0,29351293.541906096,0.0016693292726541356,72844083.80564764,0.004415999461877108,297900000.0,1092.4035845649496,0.01053330844324301,233651373.8672843
